2014 4 8 5 20 22 -19.88 -70.86 40 5.1 -0.310471
2014 4 8 5 40 48 -20.51 -70.65 30 4.6 -0.679406
2014 4 8 5 43 55 -20.54 -70.7 26 4.8 -0.777935
2014 4 8 7 55 23 -20.58 -70.73 35 4.4 -0.32518
2014 4 8 10 14 32 -20.56 -70.98 38 5.2 -0.450831
2014 4 9 4 44 54 -20.4 -70.48 32 4.3 -0.766175
2014 4 9 7 49 23 -19.87 -70.94 33 4.6 -0.324218
2014 4 9 7 52 57 -19.87 -70.88 33 4.5 -0.804176
2014 4 9 11 6 14 -20.78 -70.81 15 4.9 -0.197712
2014 4 9 11 14 44 -20.62 -70.92 23 5 -0.620417
2014 4 9 12 20 11 -19.99 -70.11 39 4.3 -0.156896
2014 4 10 0 10 34 -20.34 -70.87 16 4.7 -0.479752
2014 4 10 11 48 39 -20.23 -70.91 37 4.3 -0.549993
2014 4 10 17 49 10 -19.99 -71.03 38 4.9 -0.140786
2014 4 10 22 11 1 -20.55 -70.97 33 4.3 -0.0140905
2014 4 11 0 1 44 -20.72 -70.65 39 6.2 -0.622788
2014 4 11 8 39 46 -20.55 -70.81 38 4.6 -0.649626
2014 4 11 8 55 56 -19.94 -70.93 39 5 -0.789511
2014 4 11 10 49 9 -23.25 -68.92 112 4.4 -0.130586
2014 4 11 12 0 52 -20.08 -70.51 40 5.3 -0.737484
2014 4 11 21 43 47 -20.28 -70.47 30 4.3 -0.66695
2014 4 11 23 56 39 -20.71 -70.72 22 4.5 -0.551471
2014 4 13 7 44 5 -21.16 -68.62 124 4.5 -0.0728651
2014 4 13 12 11 31 -20.58 -70.72 22 5.2 -0.438348
2014 4 14 5 56 18 -20.73 -70.79 26 4.9 -0.254273
2014 4 14 22 20 36 -18.56 -70.9 44 4.6 -0.507757
2014 4 15 4 22 6 -20.04 -70.46 30 4.1 -0.0851547
2014 4 15 16 9 34 -20.2 -70.86 40 5.3 -0.479819
2014 4 15 16 17 11 -20.23 -70.85 22 4.3 -0.155258
2014 4 15 16 21 17 -20.19 -70.83 28 5.3 -0.240011
2014 4 15 17 12 19 -20.2 -70.9 40 4.6 -0.267983
2014 4 16 3 14 11 -20.18 -70.85 37 5.3 -0.155258
2014 4 16 3 19 33 -20.19 -70.88 36 4.4 -0.465576
2014 4 17 13 20 20 -22.53 -69.09 99 5.2 -0.289477
2014 4 18 8 12 42 -20.53 -70.38 39 4.1 -0.59676
2014 4 18 23 45 38 -20.66 -70.95 47 4.4 -0.535588
2014 4 19 20 54 41 -19.96 -71.11 40 5.3 -0.576572
2014 4 21 13 39 8 -19.68 -70.96 32 5.2 -0.11274
2014 4 23 18 15 16 -25.78 -70.76 74 4.6 -0.226116
2014 4 24 0 24 47 -20.01 -69.15 94 4.2 -0.679682
2014 4 24 4 56 50 -20.09 -70.91 36 4.9 -0.705119
2014 4 24 9 13 22 -18.08 -69.36 128 4.3 -0.317186
2014 4 24 10 26 46 -19.9 -71.18 36 4.8 -0.646249
2014 4 25 3 1 38 -20.28 -70.98 38 4.6 -0.535362
2014 4 28 2 47 30 -20.51 -70.79 27 4 -0.423789
2014 4 28 4 59 36 -19.56 -70.37 44 5 -0.511582
2014 5 1 16 45 23 -19.95 -71.28 27 4.8 -0.322671
2014 5 4 4 46 48 -20.01 -71.06 32 4.9 -0.675486
2014 5 4 19 21 31 -20.04 -70.92 42 4.5 -0.437112
2014 5 5 2 1 39 -20.18 -70.35 42 4.5 -0.554371
2014 5 5 2 52 6 -19.93 -70.83 43 4.6 -0.0847099
2014 5 5 3 6 31 -19.93 -70.88 41 4.1 -0.437359
2014 5 5 9 2 56 -19.28 -71.03 38 4.7 -0.788399
2014 5 5 11 21 18 -20.2 -70.74 41 5.1 -0.254453
2014 5 5 13 38 32 -20.23 -68.19 172 5.1 -0.469277
2014 5 5 22 52 24 -19.86 -70.87 42 4.8 -0.338648
2014 5 7 3 56 51 -19.57 -70.41 35 4.4 -0.724329
2014 5 7 13 27 8 -19.96 -70.98 34 4.8 -0.112708
2014 5 7 15 56 24 -22.3 -68.79 119 4.5 -0.348888
2014 5 9 11 44 51 -34.71 -71.69 44 4.8 -0.711396
2014 5 9 21 9 55 -20.19 -70.43 34 4.1 -0.780917
2014 5 10 3 12 3 -20.17 -69.23 95 4.6 -0.0433338
2014 5 11 23 14 28 -18.94 -69.47 107 4 -0.403052
